SYMBOL,COMPANY NAME,SUBJECT,DETAILS,BROADCAST DATE/TIME,RECEIPT,DISSEMINATION,DIFFERENCE,ATTACHMENT,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Next_Date,Sentiment
ADANIENT,Adani Enterprises Limited,Updates,"Adani Enterprises Limited has informed the Exchange regarding 'Intimation for Incorporation of a Wholly Owned Subsidiary (""WOS"")'.",21-Sep-2018 21:04:00,2018-09-21 21:04:00,-,-,https://nsearchives.nseindia.com/corporate/ADANIENT_21092018210331_AELVARUN_941.pdf,21-09-2018,148.0,153.5,132.64999389648438,138.4499969482422,136.81015014648438,12829824,0.0,0.0,28-09-2018,-1
ADANIENT,Adani Enterprises Limited,Updates,Adani Enterprises Limited has informed the Exchange regarding 'Apportionment of Cost of Acquisition of Equity Shares of Adani Enterprises Limited ('AEL' or 'the Company') / Adani Gas Limited ('AGL')pursuant to the Composite Scheme of Arrangement'.,17-Sep-2018 19:28:00,2018-09-17 19:28:00,-,-,https://nsearchives.nseindia.com/corporate/ADANIENT_17092018192730_CostAPp_204.pdf,17-09-2018,150.1999969482422,155.64999389648438,146.8000030517578,152.0500030517578,150.24905395507812,10925422,0.0,0.0,25-09-2018,-1
ADANIENT,Adani Enterprises Limited,Updates,Adani Enterprises Limited has informed the Exchange regarding 'Intimation for Incorporation of a Wholly Owned Subsidiary'.,07-Sep-2018 19:11:00,2018-09-07 19:11:00,-,-,https://nsearchives.nseindia.com/corporate/ADANIENT_07092018190906_AELINC_497.pdf,07-09-2018,165.25,169.89999389648438,155.6999969482422,157.35000610351562,155.48629760742188,42704819,0.0,0.0,17-09-2018,0
ADANIENT,Adani Enterprises Limited,Updates,Adani Enterprises Limited has informed the Exchange regarding 'News paper cutting '.,29-Aug-2018 20:29:00,2018-08-29 20:29:00,-,-,https://nsearchives.nseindia.com/corporate/listcontract3_2982018181758_AELNEWSPAPER_410.pdf,29-08-2018,148.66363525390625,151.83966064453125,141.09249877929688,143.27401733398438,141.57701110839844,44981172,0.0,0.0,05-09-2018,-1
ADANIENT,Adani Enterprises Limited,Record Date,"Adani Enterprises Limited has informed the Exchange that the Company has fixed Record Date as September 7, 2018 for the purpose of issuance of equity shares pursuant to the Composite Scheme of Arrangement among Adani Gas Holdings Limited ('AGHL') and Adani Gas Limited ('AGL') and Adani Enterprises Limited ('AEL') and their respective shareholders and creditors ('the Scheme').",29-Aug-2018 13:30:00,2018-08-29 13:30:00,-,-,https://nsearchives.nseindia.com/corporate/cdharod_29082018132836_intimation_107.zip,29-08-2018,148.66363525390625,151.83966064453125,141.09249877929688,143.27401733398438,141.57701110839844,44981172,0.0,0.0,05-09-2018,-1
ADANIENT,Adani Enterprises Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Adani Enterprises Limited has informed the Exchange regarding Analysts/Institutional Investor Meet/Con. Call Updates,14-Aug-2018 19:13:00,2018-08-14 19:13:00,-,-,https://nsearchives.nseindia.com/corporate/AELINVCON_14082018191313_697.zip,14-08-2018,124.92364501953124,131.7889862060547,124.82740020751952,129.7999725341797,128.26258850097656,20777577,0.0,0.0,23-08-2018,0
ADANIENT,Adani Enterprises Limited,Scheme of Arrangement,Adani Enterprises Limited has informed the Exchange regarding  Update on the Composite Scheme of Arrangement,09-Aug-2018 20:45:00,2018-08-09 20:45:00,-,-,https://nsearchives.nseindia.com/corporate/AEL-NCLTORDER_09082018204537_553.zip,09-08-2018,130.89071655273438,132.7514190673828,127.16931915283205,128.54881286621094,127.02623748779295,23748439,0.0,0.0,17-08-2018,0
ADANIENT,Adani Enterprises Limited,Updates,"Adani Enterprises Limited has informed the Exchange regarding 'Intimation for sale of stake in Adani Renewable Energy Park Limited, astep down subsidiary company.'.",09-Aug-2018 19:54:00,2018-08-09 19:54:00,-,-,https://nsearchives.nseindia.com/corporate/AEL-AREPL_09082018195410_523.zip,09-08-2018,130.89071655273438,132.7514190673828,127.16931915283205,128.54881286621094,127.02623748779295,23748439,0.0,0.0,17-08-2018,0
ADANIENT,Adani Enterprises Limited,Updates,"Adani Enterprises Limited has informed the Exchange regarding 'Intimation for Incorporation of Wholly Owned Subsidiaries (""WOS"").'.",09-Aug-2018 19:50:00,2018-08-09 19:50:00,-,-,https://nsearchives.nseindia.com/corporate/AEL-INCORPORATION_09082018195042_519.zip,09-08-2018,130.89071655273438,132.7514190673828,127.16931915283205,128.54881286621094,127.02623748779295,23748439,0.0,0.0,17-08-2018,0
ADANIENT,Adani Enterprises Limited,Updates,Adani Enterprises Limited has informed the Exchange regarding 'Submission of Voting Results And Scrutinizer's Report'.,08-Aug-2018 21:19:00,2018-08-08 21:19:00,-,-,https://nsearchives.nseindia.com/corporate/Regulation44-votingresult_08082018211940_523.zip,08-08-2018,116.80713653564452,133.90634155273438,114.8501968383789,128.09967041015625,126.58240509033205,55314801,0.0,0.0,16-08-2018,0
ADANIENT,Adani Enterprises Limited,Outcome of Board Meeting,"Adani Enterprises Limited has informed the Exchange regarding Outcome of Board Meeting held on August 07, 2018.",07-Aug-2018 19:12:00,2018-08-07 19:12:00,-,-,https://nsearchives.nseindia.com/corporate/ADANIENT_outcome_07082018191247.zip,07-08-2018,126.39937591552734,126.59186553955078,119.75859832763672,122.0042724609375,120.5592041015625,21206813,0.0,0.0,14-08-2018,1
ADANIENT,Adani Enterprises Limited,Financial Result Updates,"Adani Enterprises Limited has submitted to the Exchange, the financial results for the period ended June 30, 2018.",07-Aug-2018 18:00:25,2018-08-07 18:00:25,-,-,https://nsearchives.nseindia.com/corporate/AEL-RESULT30062018_07082018180025.zip,07-08-2018,126.39937591552734,126.59186553955078,119.75859832763672,122.0042724609375,120.5592041015625,21206813,0.0,0.0,14-08-2018,1
ADANIENT,Adani Enterprises Limited,Updates,"Adani Enterprises Limited has informed the Exchange regarding 'Proceedings of the 26th Annual General Meeting of the Company held on 7th August, 2018.'.",07-Aug-2018 15:28:00,2018-08-07 15:28:00,-,-,https://nsearchives.nseindia.com/corporate/AELAGM_07082018152848_816.zip,07-08-2018,126.39937591552734,126.59186553955078,119.75859832763672,122.0042724609375,120.5592041015625,21206813,0.0,0.0,14-08-2018,1
ADANIENT,Adani Enterprises Limited,Updates,Adani Enterprises Limited has informed the Exchange regarding 'Intimation for Incorporation of a Wholly Owned Subsidiary.'.,03-Aug-2018 20:10:00,2018-08-03 20:10:00,-,-,https://nsearchives.nseindia.com/corporate/Intimation_AALDL_03082018201033_586.zip,03-08-2018,124.79531860351562,131.0832061767578,124.4745101928711,127.13723754882812,125.6313705444336,31802007,0.0,0.0,10-08-2018,0
ADANIENT,Adani Enterprises Limited,Updates,"Adani Enterprises Limited has informed the Exchange regarding 'Intimation under Regulation 47 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.'.",16-Jul-2018 15:11:00,2018-07-16 15:11:00,-,-,https://nsearchives.nseindia.com/corporate/AEL-NEWADD_16072018151151_673.zip,16-07-2018,84.05237579345703,86.52262115478516,82.8974609375,85.72058868408203,84.43824768066406,28399661,0.0,0.0,23-07-2018,1
ADANIENT,Adani Enterprises Limited,AGM/Book Closure,"Adani Enterprises Limited has informed the Exchange that the Register of Members and Share Transfer Books of the Company will remain closed from July 31, 2018 to August 07, 2018 (both days inclusive) for taking record of the Members of the Company for the purpose of payment of dividend and 25th Annual General Meeting of the Company to be held on August 07, 2018.",16-Jul-2018 11:27:00,2018-07-16 11:27:00,-,-,https://nsearchives.nseindia.com/corporate/ADANIENT_16072018112736.zip,16-07-2018,84.05237579345703,86.52262115478516,82.8974609375,85.72058868408203,84.43824768066406,28399661,0.0,0.0,23-07-2018,1
ADANIENT,Adani Enterprises Limited,Updates,"Adani Enterprises Limited has informed the Exchange regarding ""The Company has fixed July 31, 2018 as the cut-off date for the purpose of remote e-voting"".",16-Jul-2018 08:35:00,2018-07-16 08:35:00,-,-,https://nsearchives.nseindia.com/corporate/AELBOOKCLOSURE_16072018083541_512.zip,16-07-2018,84.05237579345703,86.52262115478516,82.8974609375,85.72058868408203,84.43824768066406,28399661,0.0,0.0,23-07-2018,1
ADANIENT,Adani Enterprises Limited,Shareholders meeting,"Adani Enterprises Limited has submitted the Exchange a copy Srutinizers report of  Court Convened General Meeting held on July 03, 2018. Further, the company has informed the Exchange regarding voting results.",05-Jul-2018 10:19:00,2018-07-05 10:19:00,-,-,https://nsearchives.nseindia.com/corporate/AELREG44_05072018101922_054.zip,05-07-2018,69.3271713256836,69.3271713256836,67.08149719238281,67.94768524169922,66.93122100830078,6545131,0.0,0.0,12-07-2018,1
ADANIENT,Adani Enterprises Limited,Shareholders meeting,"Adani Enterprises Limited has informed the Exchange regarding Proceedings of Court Convened General Meeting held on July 03, 2018",04-Jul-2018 00:03:00,2018-07-04 00:03:00,-,-,https://nsearchives.nseindia.com/corporate/AELPROCED_04072018000339_301.zip,04-07-2018,68.20433044433594,69.77630615234375,66.56819915771484,69.10260009765625,68.06885528564453,11036532,0.0,0.0,11-07-2018,1
ADANIENT,Adani Enterprises Limited,Resignation,"Adani Enterprises Limited has informed the Exchange regarding Resignation of Mr Berjis Desai as Independent Director of the company w.e.f. Jun 26, 2018.",27-Jun-2018 18:19:00,2018-06-27 18:19:00,-,-,https://nsearchives.nseindia.com/corporate/AEL-RESIGNATION_27062018181912_901.zip,27-06-2018,82.12751007080078,82.12751007080078,72.18238067626953,73.85060119628906,72.7458267211914,18195059,0.0,0.0,04-07-2018,-1
ADANIENT,Adani Enterprises Limited,Updates,Adani Enterprises Limited has informed the Exchange regarding 'Newspaper Advertisement regarding Notices of the National Company Law Tribunal Convened Meetings of the Company'.,05-Jun-2018 12:12:00,2018-06-05 12:12:00,-,-,https://nsearchives.nseindia.com/corporate/ADANIENT_05062018121236.zip,05-06-2018,74.42805480957031,75.26216888427734,72.5352783203125,74.04308319091797,72.93543243408203,4918698,0.0,0.0,12-06-2018,1
ADANIENT,Adani Enterprises Limited,Shareholders meeting,"Adani Enterprises Limited has informed the Exchange regarding Notice of Court Convened General Meeting to be held on July 03, 2018",01-Jun-2018 19:33:00,2018-06-01 19:33:00,-,-,https://nsearchives.nseindia.com/corporate/AEL01062018_01062018193354_406.zip,01-06-2018,77.63616180419922,78.40611267089844,74.13932800292969,76.705810546875,75.5583267211914,9722786,0.0,0.0,08-06-2018,1
ADANIENT,Adani Enterprises Limited,Updates,"Adani Enterprises Limited has informed the Exchange regarding 'Intimation for sale of the Companyￂﾒs stake in Adani Chendipada Mining Private Limited, a Wholly Owned Subsidiary Company.'.",25-May-2018 18:27:00,2018-05-25 18:27:00,-,-,https://nsearchives.nseindia.com/corporate/AEL-ACMPL_25052018182704_463.zip,25-05-2018,76.38500213623047,80.78010559082031,75.7433853149414,80.07432556152344,78.8764419555664,8545640,0.0,0.0,01-06-2018,0
ADANIENT,Adani Enterprises Limited,Dividend,"Adani Enterprises Limited has informed the Exchange that the Board of Directors of the Company at its meeting held on May 10, 2018 has recommended dividend of Rs. 0.40 per equity share of face value of Rs. 1/-each fully paid up for the financial year 2017-18.",10-May-2018 20:19:00,2018-05-10 20:19:00,-,-,https://nsearchives.nseindia.com/corporate/ADANIENT_outcome_dividend_10052018201918.zip,10-05-2018,83.34659576416016,83.85989379882812,80.65178680419922,81.26132202148438,80.04568481445312,7504479,0.0,0.0,17-05-2018,0
ADANIENT,Adani Enterprises Limited,Outcome of Board Meeting,"Adani Enterprises Limited has informed the Exchange regarding Outcome of Board Meeting held on May 10, 2018.",10-May-2018 20:17:00,2018-05-10 20:17:00,-,-,https://nsearchives.nseindia.com/corporate/ADANIENT_outcome_dividend_10052018201744.zip,10-05-2018,83.34659576416016,83.85989379882812,80.65178680419922,81.26132202148438,80.04568481445312,7504479,0.0,0.0,17-05-2018,0
ADANIENT,Adani Enterprises Limited,Updates,"Adani Enterprises Limited has informed the Exchange regarding 'Submission of disclosures in accordance with Regulation 52(4) and (5) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.'.",10-May-2018 19:46:00,2018-05-10 19:46:00,-,-,https://nsearchives.nseindia.com/corporate/AEL_REG52_4__10052018194650_392.zip,10-05-2018,83.34659576416016,83.85989379882812,80.65178680419922,81.26132202148438,80.04568481445312,7504479,0.0,0.0,17-05-2018,0
ADANIENT,Adani Enterprises Limited,Financial Result Updates,"Adani Enterprises Limited has submitted to the Exchange, the financial results for the period ended March 31, 2018.",10-May-2018 17:38:34,2018-05-10 17:38:34,-,-,https://nsearchives.nseindia.com/corporate/AEL_RESULT_10052018173834.zip,10-05-2018,83.34659576416016,83.85989379882812,80.65178680419922,81.26132202148438,80.04568481445312,7504479,0.0,0.0,17-05-2018,0
ADANIENT,Adani Enterprises Limited,News Clarification,The Exchange had sought clarification from the Company with respect to news item captioned ￂﾓPIL on over-invoicing by power firms: Delhi HC told about closure of enquiry by CBIￂﾔ. The response from the Company is attached.,04-May-2018 15:40:00,2018-05-04 15:40:00,-,-,https://nsearchives.nseindia.com/corporate/AEL-NSE_04052018154016_172.zip,04-05-2018,81.29340362548828,84.98272705078125,80.61970520019531,81.22924041748047,80.01408386230469,20059687,0.0,0.0,11-05-2018,0
ADANIENT,Adani Enterprises Limited,News Clarification,"The Exchange has sought clarification from the Company with respect to news item captioned- ""PIL on over-invoicing by power firms: Delhi HC told about closure of enquiry by CBI"" In this regard, Exchange has advised the Company to provide clarification/confirmation on the news item in detail including the following: a) Whether such event/negotiations/article stated in published news were taking place? If so, you are advised to provide the said information along with the sequence of events in chronological order and the material impact of this article on the Company. b) Whether company is aware of any information that has not been announced to the Exchanges under regulation 30 of Listing Regulations. The response from the Company is awaited.",02-May-2018 17:11:00,2018-05-02 17:11:00,-,-,-,02-05-2018,90.0515365600586,90.78939819335938,79.6893539428711,83.0257797241211,81.78374481201172,13025322,0.0,0.0,09-05-2018,0
ADANIENT,Adani Enterprises Limited,Resignation,"Adani Enterprises Limited has informed the Exchange regarding Resignation of Mr Rajiv Nayar as Chief Financial Officer and Additional Director (Category ￂﾖ Executive) of the company w.e.f. May 01, 2018.",02-May-2018 16:09:00,2018-05-02 16:09:00,-,-,https://nsearchives.nseindia.com/corporate/AEL02052018_02052018160940_301.zip,02-05-2018,90.0515365600586,90.78939819335938,79.6893539428711,83.0257797241211,81.78374481201172,13025322,0.0,0.0,09-05-2018,0
ADANIENT,Adani Enterprises Limited,Updates,Adani Enterprises Limited has informed the Exchange regarding 'Apportionment of Cost of Acquisition of Equity Shares of Adani Enterprises Limited (ￂﾑAELￂﾒ or ￂﾑthe Companyￂﾒ) / Adani Green Energy Limited (ￂﾑAGELￂﾒ) pursuant to the Scheme of Arrangement'.,26-Apr-2018 17:16:00,2018-04-26 17:16:00,-,-,https://nsearchives.nseindia.com/corporate/AELCOSTAPPO_26042018171629_185.zip,26-04-2018,88.5437240600586,90.9498062133789,87.26048278808594,90.17985534667967,88.83079528808594,4409996,0.0,0.0,04-05-2018,-1
ADANIENT,Adani Enterprises Limited,Press Release,"Adani Enterprises Limited has informed the Exchange regarding a press release dated April 12, 2018, titled ""Punj Lloyd, Rave Gears USA and Adani Group announce collaboration for design and manufacturing of high precision gears in India for Aerospace & Defence"".",12-Apr-2018 12:29:00,2018-04-12 12:29:00,-,-,https://nsearchives.nseindia.com/corporate/AEL-MEDIA_12042018122936_175.zip,12-04-2018,92.77842712402344,93.86917877197266,86.39429473876953,87.32464599609375,86.018310546875,12107380,0.0,0.0,19-04-2018,0
ADANIENT,Adani Enterprises Limited,Disc. under Reg.30 of SEBI (SAST) Reg.2011,"Adani Tradeline LLP  has submitted to the Exchange a copy of disclosure under Regulation 30(1) and 30(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011.",04-Apr-2018 17:32:00,2018-04-04 17:32:00,-,-,https://nsearchives.nseindia.com/corporate/AEL_PG_AnnualDisclosures_04042018173246.zip,04-04-2018,88.51920318603516,90.67156219482422,80.15496826171875,82.5252914428711,81.2907485961914,61208164,0.0,0.0,11-04-2018,1
ADANIENT,Adani Enterprises Limited,Updates,Adani Enterprises Limited has informed the Exchange regarding 'Receipt of Letter of Award from NHAI for the project of                     ￂﾓ4-lane with paved shoulder configuration of Bilaspur-Pathrapali (Km. 0+000 to Km. 53+300) section of NH-111 (New NH-130)ￂﾔ in the State of Chhattisgarh'.,04-Apr-2018 15:54:00,2018-04-04 15:54:00,-,-,https://nsearchives.nseindia.com/corporate/AELBSENSE_04042018155419_934.zip,04-04-2018,88.51920318603516,90.67156219482422,80.15496826171875,82.5252914428711,81.2907485961914,61208164,0.0,0.0,11-04-2018,1
ADANIENT,Adani Enterprises Limited,Updates,Adani Enterprises Limited has informed the Exchange regarding 'Talabira (Odisha) Mining Private Limited a Subsidiary of the Company has signed Coal Mining Agreement (CMA)'.,26-Mar-2018 13:28:00,2018-03-26 13:28:00,-,-,https://nsearchives.nseindia.com/corporate/AEL-TALABIRA_26032018132826_110.zip,26-03-2018,83.0974349975586,90.58982849121094,82.14385986328125,89.22757720947266,87.89276885986328,22902521,0.0,0.0,04-04-2018,-1
ADANIENT,Adani Enterprises Limited,Updates,"Adani Enterprises Limited has informed the Exchange about the Copies of Notice published in The Indian Express and Financial Express of Saturday, 24th March, 2018 regarding Fixation of Record date for the purpose of issuance of equity shares pursuant to the Scheme of Arrangement among Adani Enterprises Limited (ￂﾑAELￂﾒ) and Adani Green Energy Limited (ￂﾑAGELￂﾒ) and their respective shareholders and creditors (ￂﾑthe Schemeￂﾒ).",26-Mar-2018 10:49:00,2018-03-26 10:49:00,-,-,https://nsearchives.nseindia.com/corporate/AEL47AGEL_26032018104942_053.zip,26-03-2018,83.0974349975586,90.58982849121094,82.14385986328125,89.22757720947266,87.89276885986328,22902521,0.0,0.0,04-04-2018,-1
ADANIENT,Adani Enterprises Limited,Record Date,"Adani Enterprises Limited has informed the Exchange that the Company has fixed record date as April 6, 2018 for the purpose of issuance of equity shares pursuant to the Scheme of Arrangement among Adani Enterprises Limited (ￂﾑAELￂﾒ) and Adani Green Energy Limited (ￂﾑAGELￂﾒ) and their respective shareholders and creditors (ￂﾑthe Schemeￂﾒ).",26-Mar-2018 10:12:00,2018-03-26 10:12:00,-,-,https://nsearchives.nseindia.com/corporate/Doc_044.zip,26-03-2018,83.0974349975586,90.58982849121094,82.14385986328125,89.22757720947266,87.89276885986328,22902521,0.0,0.0,04-04-2018,-1
ADANIENT,Adani Enterprises Limited,News Clarification,"The Exchange had sought clarification from the Company with respect to news item captioned ￂﾓAdani, Essar in list of stressed power projectsￂﾔ. The response from the Company is attached.",12-Mar-2018 21:21:00,2018-03-12 21:21:00,-,-,https://nsearchives.nseindia.com/corporate/NSE_12032018212149_794.zip,12-03-2018,86.339599609375,89.5817642211914,81.73518371582031,88.41022491455078,87.087646484375,36867220,0.0,0.0,19-03-2018,0
ADANIENT,Adani Enterprises Limited,News Clarification,"The Exchange has sought clarification from the Company with respect to news item captionedAdani, Essar in list of stressed power projectsIn this regard, Exchange has advised the Company to provide clarification/confirmation on the news item in detail including the following: a) Whether such event/negotiations/article stated in published news were taking place? If so, you are advised to provide the said information along with the sequence of events in chronological order and the material impact of this article on the Company. b) Whether company is aware of any information that has not been announced to the Exchanges under regulation 30 of Listing Regulations. The response from the Company is awaited.",09-Mar-2018 15:27:00,2018-03-09 15:27:00,-,-,-,09-03-2018,92.06106567382812,92.9056625366211,84.26897430419922,85.05908203125,83.78663635253906,31361197,0.0,0.0,16-03-2018,0
ADANIENT,Adani Enterprises Limited,Scheme of Arrangement,Adani Enterprises Limited has informed the Exchange regarding Update on the Scheme of Arrangement among Adani Enterprises Limited and Adani Green Energy Limited and their respective shareholders and creditors.,20-Feb-2018 12:08:00,2018-02-20 12:08:00,-,-,https://nsearchives.nseindia.com/corporate/AEL-NCLT-ORDER_20022018120800_723.zip,20-02-2018,110.0700454711914,110.91464233398438,106.2557373046875,107.89044189453124,106.27643585205078,11610335,0.0,0.0,27-02-2018,0
ADANIENT,Adani Enterprises Limited,Press Release,"Adani Enterprises Limited has informed the Exchange vide letter dated February 16, 2018 regarding a press release dated February 15, 2018, titled ""Adani Welcomes Federal Court Decision"".",16-Feb-2018 12:38:00,2018-02-16 12:38:00,-,-,https://nsearchives.nseindia.com/corporate/AEL16022018_16022018123826_065.zip,16-02-2018,117.58968353271484,119.03367614746094,111.59577178955078,113.23047637939452,111.53659057617188,10018309,0.0,0.0,23-02-2018,0
ADANIENT,Adani Enterprises Limited,News Verification,"The Exchange has sought clarification from Adani Enterprises Limited with respect to recent news item captioned ""Adani eyes Essel, IL&FS road projects; Aus govt won't finance rail link for Adani project"". The Exchange, in order to verify the accuracy or otherwise of the information reported in the media and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Adani Enterprises Limited has submitted their response.",06-Feb-2018 12:00:00,2018-02-06 12:00:00,-,-,https://nsearchives.nseindia.com/corporate/NSEREPLY_06022018120059.zip,06-02-2018,100.80672454833984,107.99942016601562,99.55345153808594,106.4192123413086,104.82721710205078,10865044,0.0,0.0,14-02-2018,1
ADANIENT,Adani Enterprises Limited,News Verification,"The Exchange has sought clarification from Adani Enterprises Limited with respect to recent news item captioned ""Adani eyes Essel, IL&FS road projects; Aus govt won't finance rail link for Adani project"". In this regard, Exchange have advised the Company to provide clarification/confirmation on the news item in detail including the following: a) Whether you/company are aware of any information that has not been announced to the Exchanges which could explain the aforesaid movement in the trading. The response from the company is awaited.",05-Feb-2018 15:33:00,2018-02-05 15:33:00,-,-,-,05-02-2018,100.86121368408205,109.525146484375,100.09835815429688,108.68054962158205,107.0547332763672,11825552,0.0,0.0,12-02-2018,1
ADANIENT,Adani Enterprises Limited,Updates,Adani Enterprises Limited has informed the Exchange regarding 'Newspaper advertisement of dispatch of Notice of Postal Ballot and Form'.,25-Jan-2018 12:57:00,2018-01-25 12:57:00,-,-,https://nsearchives.nseindia.com/corporate/AEL-news_25012018125737_656.zip,25-01-2018,111.70475006103516,117.56243896484376,109.96106719970705,116.82682037353516,115.07913208007812,24286217,0.0,0.0,02-02-2018,-1
ADANIENT,Adani Enterprises Limited,Shareholders meeting,Adani Enterprises Limited has informed the Exchange regarding Notice of Postal Ballot,23-Jan-2018 17:34:00,2018-01-23 17:34:00,-,-,https://nsearchives.nseindia.com/corporate/PostalBallot_23012018173405_714.zip,23-01-2018,108.65330505371094,111.84098052978516,106.85513305664062,111.3778076171875,109.71163177490234,13877472,0.0,0.0,31-01-2018,0
ADANIENT,Adani Enterprises Limited,Outcome of Board Meeting,"Adani Enterprises Limited has informed the Exchange regarding Outcome of Board Meeting held on January 18, 2018.",18-Jan-2018 14:32:00,2018-01-18 14:32:00,-,-,https://nsearchives.nseindia.com/corporate/doc00957220180118140300_18012018143205_110.zip,18-01-2018,112.2496566772461,113.06700134277344,102.82286071777344,106.3919677734375,104.8003921508789,24303136,0.0,0.0,25-01-2018,1
ADANIENT,Adani Enterprises Limited,Financial Result Updates,"Adani Enterprises Limited has submitted to the Exchange, the financial results for the period ended December 31, 2017.",18-Jan-2018 14:23:55,2018-01-18 14:23:55,-,-,https://nsearchives.nseindia.com/corporate/doc00957220180118140300_18012018142355.zip,18-01-2018,112.2496566772461,113.06700134277344,102.82286071777344,106.3919677734375,104.8003921508789,24303136,0.0,0.0,25-01-2018,1
ADANIENT,Adani Enterprises Limited,Shareholders meeting,"Adani Enterprises Limited has submitted the Exchange a copy Srutinizers report of  Court Convened General Meeting held on January 10, 2018. Further, the company has informed the Exchange regarding voting results.",11-Jan-2018 16:31:00,2018-01-11 16:31:00,-,-,https://nsearchives.nseindia.com/corporate/REG44AEL_11012018163154_153.zip,11-01-2018,107.89044189453124,110.9963836669922,106.55543518066406,109.90657806396484,108.26242065429688,10238800,0.0,0.0,18-01-2018,0
ADANIENT,Adani Enterprises Limited,Shareholders meeting,"Adani Enterprises Limited has informed the Exchange regarding Proceedings of Court Convened General Meeting held on January 10, 2018",11-Jan-2018 12:16:00,2018-01-11 12:16:00,-,-,https://nsearchives.nseindia.com/corporate/AELNCLTPRO_11012018121650_037.zip,11-01-2018,107.89044189453124,110.9963836669922,106.55543518066406,109.90657806396484,108.26242065429688,10238800,0.0,0.0,18-01-2018,0
ADANIENT,Adani Enterprises Limited,News Clarification,"The Exchange had sought clarification from the Company with respect to news item captioned 'Adani cancels 2.6 bn dollar contract with Australian mining giant'. In this regard, Exchange has advised the Company to provide clarification/confirmation on the news item in detail including the following: a) Whether such event/negotiations/article stated in published news were taking place? If so, you are advised to provide the said information along with the sequence of events in chronological order and the material impact of this article on the Company. b) Whether company is aware of any information that has not been announced to the Exchanges under regulation 30 of Listing Regulations. The response from the Company is attached.",19-Dec-2017 08:16:00,2017-12-19 08:16:00,-,-,https://nsearchives.nseindia.com/corporate/NEWSCLARI_19122017081612_330.zip,19-12-2017,87.12970733642578,88.11052703857422,84.92285919189453,87.40216064453125,86.09466552734375,14853348,0.0,0.0,27-12-2017,0
ADANIENT,Adani Enterprises Limited,News Clarification,"The Exchange has sought clarification from the Company with respect to news item captioned 'Adani cancels 2.6 bn dollar contract with Australian mining giant'. In this regard, Exchange has advised the Company to provide clarification/confirmation on the news item in detail including the following: a) Whether such event/negotiations/article stated in published news were taking place? If so, you are advised to provide the said information along with the sequence of events in chronological order and the material impact of this article on the Company. b) Whether company is aware of any information that has not been announced to the Exchanges under regulation 30 of Listing Regulations. The response from the Company is awaited.",18-Dec-2017 16:18:00,2017-12-18 16:18:00,-,-,-,18-12-2017,80.64537811279297,90.69880676269533,76.1227035522461,87.15695190429688,85.85311126708984,66541253,0.0,0.0,26-12-2017,0
ADANIENT,Adani Enterprises Limited,Shareholders meeting,"Adani Enterprises Limited has informed the Exchange regarding Notice of Court Covened General Meeting to be held on January 10, 2018",07-Dec-2017 19:44:00,2017-12-07 19:44:00,-,-,https://nsearchives.nseindia.com/corporate/AELSE_07122017194419_634.zip,07-12-2017,77.75740814208984,81.16304016113281,77.43046569824219,80.40017700195312,79.19741821289062,6141639,0.0,0.0,14-12-2017,0
ADANIENT,Adani Enterprises Limited,Updates,"Adani Enterprises Limited has informed the Exchange regarding 'Disclosures in accordance with Regulation 52(4) and (5) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.'.",13-Nov-2017 17:53:00,2017-11-13 17:53:00,-,-,https://nsearchives.nseindia.com/corporate/AEL-NCD_13112017175334_212.zip,13-11-2017,85.6039810180664,87.29317474365234,82.19834899902344,83.26091003417969,82.0153579711914,10686118,0.0,0.0,20-11-2017,0
ADANIENT,Adani Enterprises Limited,Financial Result Updates,"Adani Enterprises Limited has submitted to the Exchange, the financial results for the period ended September 30, 2017.",13-Nov-2017 16:37:13,2017-11-13 16:37:13,-,-,https://nsearchives.nseindia.com/corporate/AEL13112017_13112017163713.zip,13-11-2017,85.6039810180664,87.29317474365234,82.19834899902344,83.26091003417969,82.0153579711914,10686118,0.0,0.0,20-11-2017,0
ADANIENT,Adani Enterprises Limited,Investor Presentation,Adani Enterprises Limited has informed the Exchange regarding Investor Presentation,09-Oct-2017 17:36:00,2017-10-09 17:36:00,-,-,https://nsearchives.nseindia.com/corporate/Investors_Presentation_09102017173659_639.zip,09-10-2017,65.38814544677734,66.4507064819336,63.80793380737305,65.0067138671875,64.03423309326172,13791758,0.0,0.0,16-10-2017,0
ADANIENT,Adani Enterprises Limited,Updates,Adani Enterprises Limited has informed the Exchange regarding 'Intimation for signing of Power Purchase Agreement   '.,06-Oct-2017 18:20:00,2017-10-06 18:20:00,-,-,https://nsearchives.nseindia.com/corporate/AEL06102017_06102017182037_232.zip,06-10-2017,66.9683609008789,68.11265563964844,66.34172058105469,67.26805877685547,66.26174926757812,11055196,0.0,0.0,13-10-2017,0
